country,year,interest_margin_to_gross_income_pct,source,is_extreme_value
Slovak Republic,2022,60.61,Annual (reported),False
Slovak Republic,2023,65.91,Annual (reported),False
Slovak Republic,2024,66.88,Annual (reported),False
Slovak Republic,2025,68.29,Annual (reported),False
Slovenia,2008,65.68,Annual (reported),False
Slovenia,2009,3.32,Annual (reported),False
Slovenia,2010,63.6,Annual (reported),False
Slovenia,2011,65.3,Annual (reported),False
Slovenia,2012,58.03,Annual (reported),False
Slovenia,2013,53.73,Annual (reported),False
Slovenia,2014,55.38,Annual (reported),False
Slovenia,2015,57.4,Annual (reported),False
Slovenia,2016,54.2,Annual (reported),False
Slovenia,2017,55.25,Annual (reported),False
Slovenia,2018,52.2,Annual (reported),False
Slovenia,2019,52.32,Annual (reported),False
Slovenia,2020,43.06,Annual (reported),False
Slovenia,2021,51.88,Annual (reported),False
Slovenia,2022,50.04,Annual (reported),False
Slovenia,2023,69.58,Annual (reported),False
Slovenia,2024,68.88,Annual (reported),False
Slovenia,2025,65.45,Annual (reported),False
Solomon Islands,2010,44.78,Annual (reported),False
Solomon Islands,2011,47.15,Annual (reported),False
Solomon Islands,2012,48.19,Annual (reported),False
Solomon Islands,2013,54.33,Annual (reported),False
Solomon Islands,2014,56.71,Annual (reported),False
Solomon Islands,2015,54.97,Annual (reported),False
Solomon Islands,2016,56.26,Annual (reported),False
Solomon Islands,2017,54.98,Annual (reported),False
Solomon Islands,2018,54.27,Annual (reported),False
Solomon Islands,2019,53.33,Annual (reported),False
Solomon Islands,2020,58.65,Annual (reported),False
Solomon Islands,2021,58.1,Annual (reported),False
Solomon Islands,2022,55.14,Annual (reported),False
Solomon Islands,2023,54.95,Annual (reported),False
Solomon Islands,2024,49.98,Annual (reported),False
"Somalia, Federal Republic of",2018,70.91,Annual (reported),False
"Somalia, Federal Republic of",2019,72.14,Annual (reported),False
"Somalia, Federal Republic of",2020,71.73,Annual (reported),False
"Somalia, Federal Republic of",2021,70.16,Annual (reported),False
"Somalia, Federal Republic of",2022,73.29,Annual (reported),False
"Somalia, Federal Republic of",2023,66.32,Annual (reported),False
"Somalia, Federal Republic of",2024,71.97,Annual (reported),False
"Somalia, Federal Republic of",2025,73.19,Annual (reported),False
South Africa,2008,50.29,Annual (reported),False
South Africa,2009,48.21,Annual (reported),False
South Africa,2010,47.3,Annual (reported),False
South Africa,2011,48.43,Annual (reported),False
South Africa,2012,47.65,Annual (reported),False
South Africa,2013,51.6,Annual (reported),False
South Africa,2014,53.53,Annual (reported),False
South Africa,2015,53.51,Annual (reported),False
South Africa,2016,54.24,Annual (reported),False
South Africa,2017,53.88,Annual (reported),False
South Africa,2018,53.29,Annual (reported),False
South Africa,2019,53.93,Annual (reported),False
South Africa,2020,54.9,Annual (reported),False
South Africa,2021,54.66,Annual (reported),False
South Africa,2022,54.41,Annual (reported),False
South Africa,2023,58.11,Annual (reported),False
South Africa,2024,58.13,Annual (reported),False
Spain,2012,67.18,Annual (reported),False
Spain,2013,58.04,Annual (reported),False
Spain,2014,61.45,Annual (reported),False
Spain,2015,65.7,Annual (reported),False
Spain,2016,66.12,Annual (reported),False
Spain,2017,59.53,Annual (reported),False
Spain,2018,59.89,Annual (reported),False
Spain,2019,59.69,Annual (reported),False
Spain,2020,63.68,Annual (reported),False
Spain,2021,53.59,Annual (reported),False
Spain,2022,60.14,Annual (reported),False
Spain,2023,63.95,Annual (reported),False
Spain,2024,63.67,Annual (reported),False
Spain,2025,60.82,Annual (reported),False
Sri Lanka,2011,73.13,Annual (reported),False
Sri Lanka,2012,71.41,Annual (reported),False
Sri Lanka,2013,69.65,Annual (reported),False
Sri Lanka,2014,69.29,Annual (reported),False
Sri Lanka,2015,73.17,Annual (reported),False
Sri Lanka,2016,74.71,Annual (reported),False
Sri Lanka,2017,73.72,Annual (reported),False
Sri Lanka,2018,72.92,Annual (reported),False
Sri Lanka,2019,76.51,Annual (reported),False
Sri Lanka,2020,75.04,Annual (reported),False
Sri Lanka,2021,76.72,Annual (reported),False
Sri Lanka,2022,72.8,Annual (reported),False
Sri Lanka,2023,77.5,Annual (reported),False
Sri Lanka,2024,92.76,Annual (reported),False
Sri Lanka,2025,78.8,Annual (reported),False
St. Kitts and Nevis,2015,51.77,Annual (reported),False
St. Kitts and Nevis,2016,54.41,Annual (reported),False
St. Kitts and Nevis,2017,51.77,Annual (reported),False
St. Kitts and Nevis,2018,45.37,Annual (reported),False
St. Kitts and Nevis,2019,42.52,Annual (reported),False
St. Kitts and Nevis,2020,13.84,Annual (reported),False
St. Kitts and Nevis,2021,18.97,Annual (reported),False
St. Kitts and Nevis,2022,18.72,Annual (reported),False
St. Kitts and Nevis,2023,29.98,Annual (reported),False
St. Kitts and Nevis,2024,37.54,Annual (reported),False
St. Kitts and Nevis,2025,31.72,Annual (reported),False
St. Lucia,2015,67.78,Annual (reported),False
St. Lucia,2016,61.18,Annual (reported),False
St. Lucia,2017,60.71,Annual (reported),False
St. Lucia,2018,61.35,Annual (reported),False
St. Lucia,2019,60.69,Annual (reported),False
St. Lucia,2020,60.09,Annual (reported),False
St. Lucia,2021,60.8,Annual (reported),False
St. Lucia,2022,53.34,Annual (reported),False
St. Lucia,2023,57.21,Annual (reported),False
St. Lucia,2024,55.84,Annual (reported),False
St. Lucia,2025,59.34,Annual (reported),False
St. Vincent and the Grenadines,2015,67.17,Annual (reported),False
St. Vincent and the Grenadines,2016,66.52,Annual (reported),False
St. Vincent and the Grenadines,2017,67.75,Annual (reported),False
St. Vincent and the Grenadines,2018,64.06,Annual (reported),False
St. Vincent and the Grenadines,2019,65.24,Annual (reported),False
St. Vincent and the Grenadines,2020,64.09,Annual (reported),False
St. Vincent and the Grenadines,2021,63.6,Annual (reported),False
St. Vincent and the Grenadines,2022,59.48,Annual (reported),False
St. Vincent and the Grenadines,2023,53.86,Annual (reported),False
St. Vincent and the Grenadines,2024,61.09,Annual (reported),False
St. Vincent and the Grenadines,2025,69.79,Annual (reported),False
Sweden,2016,52.35,Annual (reported),False
Sweden,2017,53.37,Annual (reported),False
Sweden,2018,56.39,Annual (reported),False
Sweden,2019,53.1,Annual (reported),False
Sweden,2020,56.84,Annual (reported),False
Sweden,2021,53.23,Annual (reported),False
Sweden,2022,56.82,Annual (reported),False
Sweden,2023,62.35,Annual (reported),False
Sweden,2024,58.57,Annual (reported),False
Sweden,2025,58.76,Annual (reported),False
Switzerland,2005,29.08,Annual (reported),False
Switzerland,2006,27.32,Annual (reported),False
Switzerland,2007,26.83,Annual (reported),False
Switzerland,2008,35.64,Annual (reported),False
Switzerland,2009,30.09,Annual (reported),False
Switzerland,2010,26.43,Annual (reported),False
Switzerland,2011,30.73,Annual (reported),False
Switzerland,2012,32.91,Annual (reported),False
Switzerland,2013,30.37,Annual (reported),False
Switzerland,2014,32.12,Annual (reported),False
Switzerland,2015,29.45,Annual (reported),False
Switzerland,2016,33.44,Annual (reported),False
Switzerland,2017,33.87,Annual (reported),False
Switzerland,2018,32.29,Annual (reported),False
Switzerland,2019,30.19,Annual (reported),False
Switzerland,2020,27.76,Annual (reported),False
Switzerland,2021,30.07,Annual (reported),False
Switzerland,2022,30.44,Annual (reported),False
Switzerland,2023,23.68,Annual (reported),False
Switzerland,2024,25.87,Annual (reported),False
Tajikistan,2008,52.56,Quarterly Q4 (year-end),False
Tajikistan,2009,61.71,Quarterly Q4 (year-end),False
Tajikistan,2010,46.98,Annual (reported),False
Tajikistan,2011,42.45,Annual (reported),False
Tajikistan,2012,31.29,Annual (reported),False
Tajikistan,2013,43.06,Annual (reported),False
Tajikistan,2014,37.05,Annual (reported),False
Tajikistan,2015,52.21,Annual (reported),False
Tajikistan,2016,63.67,Annual (reported),False
Tajikistan,2017,65.22,Annual (reported),False
Tajikistan,2018,65.34,Annual (reported),False
Tajikistan,2019,66.29,Annual (reported),False
Tajikistan,2020,73.52,Annual (reported),False
Tajikistan,2021,60.89,Annual (reported),False
Tanzania,2010,78.3,Annual (reported),False
Tanzania,2011,61.9,Annual (reported),False
Tanzania,2012,64.32,Annual (reported),False
Tanzania,2013,66.93,Annual (reported),False
Tanzania,2014,67.65,Annual (reported),False
Tanzania,2015,66.95,Annual (reported),False
Tanzania,2016,68.56,Annual (reported),False
Tanzania,2017,69.3,Annual (reported),False
Tanzania,2018,69.31,Annual (reported),False
Tanzania,2019,68.4,Annual (reported),False
Tanzania,2020,68.84,Annual (reported),False
Tanzania,2021,69.95,Annual (reported),False
Tanzania,2022,65.16,Annual (reported),False
Tanzania,2023,64.68,Annual (reported),False
Tanzania,2024,64.62,Annual (reported),False
Tanzania,2025,63.88,Annual (reported),False
Thailand,2006,72.76,Annual (reported),False
Thailand,2007,72.43,Annual (reported),False
Thailand,2008,72.87,Annual (reported),False
Thailand,2009,69.18,Annual (reported),False
Thailand,2010,68.3,Annual (reported),False
Thailand,2011,62.93,Annual (reported),False
Thailand,2012,62.21,Annual (reported),False
Thailand,2013,60.25,Annual (reported),False
Thailand,2014,62.06,Annual (reported),False
Thailand,2015,60.38,Annual (reported),False
Thailand,2016,62.31,Annual (reported),False
Thailand,2017,61.89,Annual (reported),False
Thailand,2018,61.58,Annual (reported),False
Thailand,2019,54.97,Annual (reported),False
Thailand,2020,64.78,Annual (reported),False
Thailand,2021,57.98,Annual (reported),False
Thailand,2022,67.67,Annual (reported),False
Thailand,2023,70.9,Annual (reported),False
Thailand,2024,69.54,Annual (reported),False
Tonga,2012,52.65,Annual (reported),False
Tonga,2013,51.21,Annual (reported),False
Tonga,2014,51.74,Annual (reported),False
Tonga,2015,50.02,Annual (reported),False
Tonga,2016,50.74,Annual (reported),False
Tonga,2017,50.64,Annual (reported),False
Tonga,2018,56.02,Annual (reported),False
Tonga,2019,57.9,Annual (reported),False
Tonga,2020,61.41,Annual (reported),False
Tonga,2021,58.66,Annual (reported),False
Tonga,2022,52.16,Annual (reported),False
Tonga,2023,51.11,Annual (reported),False
Tonga,2024,51.0,Annual (reported),False
Tonga,2025,52.38,Annual (reported),False
Trinidad and Tobago,2006,59.55,Annual (reported),False
Trinidad and Tobago,2007,63.41,Annual (reported),False
Trinidad and Tobago,2008,64.05,Annual (reported),False
Trinidad and Tobago,2009,64.97,Annual (reported),False
Trinidad and Tobago,2010,64.42,Annual (reported),False
Trinidad and Tobago,2011,61.57,Annual (reported),False
Trinidad and Tobago,2012,56.89,Annual (reported),False
Trinidad and Tobago,2013,58.94,Annual (reported),False
Trinidad and Tobago,2014,56.45,Annual (reported),False
Trinidad and Tobago,2015,53.89,Annual (reported),False
Trinidad and Tobago,2016,59.82,Annual (reported),False
Trinidad and Tobago,2017,64.34,Annual (reported),False
Trinidad and Tobago,2018,64.74,Annual (reported),False
Trinidad and Tobago,2019,60.47,Annual (reported),False
Trinidad and Tobago,2020,67.56,Annual (reported),False
Trinidad and Tobago,2021,61.47,Annual (reported),False
Trinidad and Tobago,2022,59.11,Annual (reported),False
Trinidad and Tobago,2023,63.28,Annual (reported),False
Trinidad and Tobago,2024,67.59,Annual (reported),False
Türkiye,2005,60.08,Annual (reported),False
Türkiye,2006,60.04,Annual (reported),False
Türkiye,2007,60.04,Annual (reported),False
Türkiye,2008,63.65,Annual (reported),False
Türkiye,2009,66.43,Annual (reported),False
Türkiye,2010,61.46,Annual (reported),False
Türkiye,2011,59.9,Annual (reported),False
Türkiye,2012,64.59,Annual (reported),False
Türkiye,2013,62.56,Annual (reported),False
Türkiye,2014,65.2,Annual (reported),False
Türkiye,2015,71.06,Annual (reported),False
Türkiye,2016,66.98,Annual (reported),False
Türkiye,2017,71.36,Annual (reported),False
Türkiye,2018,68.89,Annual (reported),False
Türkiye,2019,66.06,Annual (reported),False
Türkiye,2020,71.94,Annual (reported),False
Türkiye,2021,65.64,Annual (reported),False
Türkiye,2022,66.53,Annual (reported),False
Türkiye,2023,44.65,Annual (reported),False
Türkiye,2024,43.82,Annual (reported),False
Uganda,2005,62.46,Annual (reported),False
Uganda,2006,64.85,Annual (reported),False
Uganda,2007,61.52,Annual (reported),False
Uganda,2008,61.41,Annual (reported),False
Uganda,2009,62.58,Annual (reported),False
Uganda,2010,63.57,Annual (reported),False
Uganda,2011,66.85,Annual (reported),False
Uganda,2012,66.04,Annual (reported),False
Uganda,2013,66.26,Annual (reported),False
Uganda,2014,64.63,Annual (reported),False
Uganda,2015,64.7,Annual (reported),False
Uganda,2016,68.54,Annual (reported),False
Uganda,2017,67.73,Annual (reported),False
Uganda,2018,67.96,Annual (reported),False
Uganda,2019,68.27,Annual (reported),False
Uganda,2020,67.04,Annual (reported),False
Uganda,2021,66.67,Annual (reported),False
Uganda,2022,65.62,Annual (reported),False
Uganda,2023,66.31,Annual (reported),False
Uganda,2024,67.79,Annual (reported),False
Ukraine,2005,48.36,Annual (reported),False
Ukraine,2006,54.49,Annual (reported),False
Ukraine,2007,55.45,Annual (reported),False
Ukraine,2008,51.16,Annual (reported),False
Ukraine,2009,66.76,Annual (reported),False
Ukraine,2010,65.98,Annual (reported),False
Ukraine,2011,63.07,Annual (reported),False
Ukraine,2012,64.15,Annual (reported),False
Ukraine,2013,58.56,Annual (reported),False
Ukraine,2014,48.46,Annual (reported),False
Ukraine,2015,39.0,Annual (reported),False
Ukraine,2016,45.94,Annual (reported),False
Ukraine,2017,50.2,Annual (reported),False
Ukraine,2018,52.02,Annual (reported),False
Ukraine,2019,47.39,Annual (reported),False
Ukraine,2020,45.0,Annual (reported),False
Ukraine,2021,53.11,Annual (reported),False
Ukraine,2022,52.08,Annual (reported),False
Ukraine,2023,59.05,Annual (reported),False
Ukraine,2024,60.39,Annual (reported),False
Ukraine,2025,62.21,Annual (reported),False
United Arab Emirates,2009,65.95,Annual (reported),False
United Arab Emirates,2010,68.18,Annual (reported),False
United Arab Emirates,2011,67.6,Annual (reported),False
United Arab Emirates,2012,70.94,Annual (reported),False
United Arab Emirates,2013,70.22,Annual (reported),False
United Arab Emirates,2014,68.19,Annual (reported),False
United Arab Emirates,2015,69.61,Annual (reported),False
United Arab Emirates,2016,68.93,Annual (reported),False
United Arab Emirates,2017,66.51,Annual (reported),False
United Arab Emirates,2018,71.53,Annual (reported),False
United Arab Emirates,2019,67.92,Annual (reported),False
United Arab Emirates,2020,68.47,Annual (reported),False
United Arab Emirates,2021,62.71,Annual (reported),False
United Arab Emirates,2022,68.2,Annual (reported),False
United Arab Emirates,2023,72.61,Annual (reported),False
United Arab Emirates,2024,69.78,Annual (reported),False
United Kingdom,2005,49.91,Annual (reported),False
United Kingdom,2008,44.57,Annual (reported),False
United Kingdom,2009,44.1,Annual (reported),False
United Kingdom,2010,50.43,Annual (reported),False
United Kingdom,2011,44.19,Annual (reported),False
United Kingdom,2012,49.34,Annual (reported),False
United Kingdom,2013,50.67,Annual (reported),False
United Kingdom,2014,55.84,Annual (reported),False
United Kingdom,2015,50.99,Annual (reported),False
United Kingdom,2016,53.81,Annual (reported),False
United Kingdom,2017,52.34,Annual (reported),False
United Kingdom,2018,46.14,Annual (reported),False
United Kingdom,2019,44.67,Annual (reported),False
United Kingdom,2020,43.87,Annual (reported),False
United Kingdom,2021,43.13,Annual (reported),False
United Kingdom,2022,44.52,Annual (reported),False
United Kingdom,2023,45.39,Annual (reported),False
United Kingdom,2024,41.07,Annual (reported),False
United Kingdom,2025,43.25,Annual (reported),False
United States,2009,60.04,Annual (reported),False
United States,2010,63.61,Annual (reported),False
United States,2011,64.37,Annual (reported),False
United States,2012,61.92,Annual (reported),False
United States,2013,61.73,Annual (reported),False
United States,2014,62.7,Annual (reported),False
United States,2015,62.58,Annual (reported),False
United States,2016,64.07,Annual (reported),False
United States,2017,65.78,Annual (reported),False
United States,2018,66.86,Annual (reported),False
United States,2019,67.03,Annual (reported),False
United States,2020,64.43,Annual (reported),False
United States,2021,63.45,Annual (reported),False
United States,2022,68.79,Annual (reported),False
United States,2023,69.86,Annual (reported),False
United States,2024,69.04,Annual (reported),False
United States,2025,69.03,Annual (reported),False
Uruguay,2015,62.86,Annual (reported),False
Uruguay,2016,60.8,Annual (reported),False
Uruguay,2017,61.82,Annual (reported),False
Uruguay,2018,70.14,Annual (reported),False
Uruguay,2019,70.5,Annual (reported),False
Uruguay,2020,68.32,Annual (reported),False
Uruguay,2021,65.32,Annual (reported),False
Uruguay,2022,69.23,Annual (reported),False
Uruguay,2023,56.99,Annual (reported),False
Uruguay,2024,54.14,Annual (reported),False
Uzbekistan,2010,34.05,Annual (reported),False
Uzbekistan,2011,35.21,Annual (reported),False
Uzbekistan,2012,35.64,Annual (reported),False
Uzbekistan,2013,37.29,Annual (reported),False
Uzbekistan,2014,40.28,Annual (reported),False
Uzbekistan,2015,39.9,Annual (reported),False
Uzbekistan,2016,39.45,Annual (reported),False
Uzbekistan,2017,32.55,Annual (reported),False
Uzbekistan,2018,48.42,Annual (reported),False
Uzbekistan,2019,50.71,Annual (reported),False
Uzbekistan,2020,54.35,Annual (reported),False
Uzbekistan,2021,49.03,Annual (reported),False
Uzbekistan,2022,42.13,Annual (reported),False
Uzbekistan,2023,40.81,Annual (reported),False
Uzbekistan,2024,38.28,Annual (reported),False
Vanuatu,2010,56.86,Annual (reported),False
Vanuatu,2011,55.84,Annual (reported),False
Vanuatu,2012,56.56,Annual (reported),False
Vanuatu,2013,66.02,Annual (reported),False
Vanuatu,2014,65.19,Annual (reported),False
Vanuatu,2015,64.05,Annual (reported),False
Vanuatu,2016,64.64,Annual (reported),False
Vanuatu,2017,63.56,Annual (reported),False
Vietnam,2008,69.06,Annual (reported),False
Vietnam,2009,67.34,Annual (reported),False
Vietnam,2010,71.96,Annual (reported),False
Vietnam,2011,79.3,Annual (reported),False
Vietnam,2012,79.63,Annual (reported),False
Vietnam,2013,73.42,Annual (reported),False
Vietnam,2014,69.44,Annual (reported),False
Vietnam,2015,74.36,Annual (reported),False
Vietnam,2016,72.26,Annual (reported),False
Vietnam,2017,70.23,Annual (reported),False
Vietnam,2018,70.05,Annual (reported),False
Vietnam,2019,68.59,Annual (reported),False
Vietnam,2020,68.69,Annual (reported),False
Vietnam,2021,66.99,Annual (reported),False
Vietnam,2022,70.8,Annual (reported),False
Vietnam,2023,62.92,Annual (reported),False
Vietnam,2024,68.65,Annual (reported),False
West Bank and Gaza,2008,73.49,Annual (reported),False
West Bank and Gaza,2009,69.04,Annual (reported),False
West Bank and Gaza,2010,69.01,Annual (reported),False
West Bank and Gaza,2011,72.12,Annual (reported),False
West Bank and Gaza,2012,73.77,Annual (reported),False
West Bank and Gaza,2013,74.88,Annual (reported),False
West Bank and Gaza,2014,73.29,Annual (reported),False
West Bank and Gaza,2015,73.36,Annual (reported),False
West Bank and Gaza,2016,72.53,Annual (reported),False
West Bank and Gaza,2017,70.88,Annual (reported),False
West Bank and Gaza,2018,72.54,Annual (reported),False
West Bank and Gaza,2019,72.53,Annual (reported),False
West Bank and Gaza,2020,74.42,Annual (reported),False
West Bank and Gaza,2021,72.73,Annual (reported),False
West Bank and Gaza,2022,75.16,Annual (reported),False
West Bank and Gaza,2023,80.87,Annual (reported),False
Zambia,2007,31.62,Annual (reported),False
Zambia,2008,57.85,Annual (reported),False
Zambia,2009,57.63,Annual (reported),False
Zambia,2010,52.86,Annual (reported),False
Zambia,2011,56.07,Annual (reported),False
Zambia,2012,55.06,Annual (reported),False
Zambia,2013,57.66,Annual (reported),False
Zambia,2014,57.29,Annual (reported),False
Zambia,2015,56.75,Annual (reported),False
Zambia,2016,56.67,Annual (reported),False
Zambia,2017,58.82,Annual (reported),False
Zambia,2018,60.71,Annual (reported),False
Zambia,2019,64.2,Annual (reported),False
Zambia,2020,63.72,Annual (reported),False
Zambia,2021,64.72,Annual (reported),False
Zambia,2022,66.83,Annual (reported),False
Zambia,2023,69.39,Annual (reported),False
Zambia,2024,65.61,Annual (reported),False
Zambia,2025,68.47,Annual (reported),False
